,position,read_depth-YMR186W-SRR1520311-v2-p4-m1,norm_cov-YMR186W-SRR1520311-v2-p4-m1,read_depth-YMR186W-v3_simreads_FILTERED1-v2-p4-m1,norm_cov-YMR186W-v3_simreads_FILTERED1-v2-p4-m1
569,570,374,0.4680140309913095,21,1.7401408450704225
570,571,455,0.569375358558946,22,1.8230046948356806
571,572,475,0.5944028468472514,23,1.905868544600939
572,573,533,0.6669825628833368,24,1.9887323943661972
573,574,536,0.6707366861265827,25,2.0715962441314555
574,575,605,0.757081520721236,26,2.154460093896714
575,576,638,0.7983768763969398,27,2.2373239436619716
576,577,664,0.8309126111717368,28,2.32018779342723
577,578,776,0.9710665455862465,29,2.403051643192488
578,579,795,0.9948426594601366,30,2.4859154929577465
579,580,1031,1.2901670212621394,30,2.4859154929577465
580,581,1027,1.2851615236044782,30,2.4859154929577465
581,582,1056,1.321451381622521,30,2.4859154929577465
582,583,1236,1.546698776217269,30,2.4859154929577465
583,584,1229,1.5379391553163622,30,2.4859154929577465
584,585,1240,1.55170427387493,30,2.4859154929577465
585,586,1242,1.5542070227037605,30,2.4859154929577465
586,587,1217,1.522922662343379,30,2.4859154929577465
587,588,1217,1.522922662343379,30,2.4859154929577465
588,589,1214,1.519168539100133,30,2.4859154929577465
589,590,1210,1.514163041442472,30,2.4859154929577465
590,591,1245,1.5579611459470064,30,2.4859154929577465
591,592,1400,1.7519241801813725,30,2.4859154929577465
592,593,1447,1.8107387776588901,30,2.4859154929577465
593,594,1490,1.8645478774787465,30,2.4859154929577465
594,595,1508,1.8870726169382213,30,2.4859154929577465
595,596,1535,1.9208597261274334,30,2.4859154929577465
596,597,1764,2.2074244670285292,30,2.4859154929577465
597,598,1903,2.3813655106322513,30,2.4859154929577465
598,599,1848,2.3125399178394117,30,2.4859154929577465
599,600,1788,2.2374574529744957,30,2.4859154929577465
600,601,1783,2.2312005809024194,30,2.4859154929577465
601,602,1735,2.171134609010487,30,2.4859154929577465
602,603,1748,2.187402476397885,30,2.4859154929577465
603,604,1678,2.0998062673888165,30,2.4859154929577465
604,605,1671,2.09104664648791,30,2.4859154929577465
605,606,1722,2.1548667416230884,30,2.4859154929577465
606,607,1612,2.017215556037409,30,2.4859154929577465
607,608,1431,1.7907167870282459,30,2.4859154929577465
608,609,1323,1.6555683502713971,30,2.4859154929577465
609,610,1327,1.6605738479290582,30,2.4859154929577465
610,611,1266,1.5842400086497268,30,2.4859154929577465
611,612,1181,1.4778731834244292,30,2.4859154929577465
612,613,1203,1.5054034205415652,30,2.4859154929577465
613,614,1204,1.5066547949559803,30,2.4859154929577465
614,615,1269,1.5879941318929727,30,2.4859154929577465
615,616,1271,1.5904968807218032,30,2.4859154929577465
616,617,1266,1.5842400086497268,30,2.4859154929577465
617,618,1530,1.9146028540553572,30,2.4859154929577465
618,619,1522,1.904591858740035,30,2.4859154929577465
619,620,1418,1.7744489196408473,30,2.4859154929577465
620,621,1403,1.7556783034246184,30,2.4859154929577465
621,622,1359,1.7006178291903467,30,2.4859154929577465
622,623,1310,1.6393004828839985,29,2.403051643192488
623,624,1297,1.6230326154966002,28,2.32018779342723
624,625,1259,1.5754803877488202,27,2.2373239436619716
625,626,941,1.1775433239647655,26,2.154460093896714
626,627,882,1.1037122335142646,25,2.0715962441314555
627,628,872,1.091198489370112,24,1.9887323943661972
628,629,861,1.0774333708115442,23,1.905868544600939
629,630,859,1.0749306219827135,22,1.8230046948356806
630,631,849,1.062416877838561,21,1.7401408450704225
631,632,836,1.0461490104511624,20,1.6572769953051643
632,633,837,1.0474003848655777,19,1.574413145539906
633,634,780,0.9760720432439076,18,1.491549295774648
634,635,748,0.936028061982619,17,1.4086854460093896
635,636,746,0.9335253131537885,16,1.3258215962441313
636,637,736,0.9210115690096359,15,1.2429577464788732
637,638,684,0.855940099460042,14,1.160093896713615
638,639,667,0.8346667344149825,13,1.077230046948357
639,640,624,0.780857634595126,12,0.9943661971830986
640,641,602,0.7533273974779902,11,0.9115023474178403
641,642,585,0.7320540324329307,10,0.8286384976525821
642,643,576,0.7207916627031933,9,0.745774647887324
643,644,508,0.6356982025229552,8,0.6629107981220657
644,645,502,0.6281899560364635,7,0.5800469483568075
645,646,494,0.6181789607211414,6,0.4971830985915493
646,647,191,0.23901251315331584,5,0.41431924882629106
647,648,174,0.21773914810825631,4,0.33145539906103283
648,649,160,0.20021990630644257,3,0.24859154929577465
649,650,63,0.07883658810816177,2,0.16572769953051641
650,651,60,0.07508246486491597,1,0.08286384976525821
651,652,60,0.07508246486491597,0,0.0
652,653,59,0.0738310904505007,0,0.0
653,654,58,0.07257971603608543,0,0.0
654,655,58,0.07257971603608543,0,0.0
655,656,58,0.07257971603608543,0,0.0
656,657,58,0.07257971603608543,0,0.0
657,658,51,0.06382009513517857,0,0.0
658,659,47,0.05881459747751751,0,0.0
659,660,46,0.05756322306310224,0,0.0
660,661,44,0.05506047423427171,0,0.0
661,662,42,0.05255772540544118,0,0.0
662,663,41,0.05130635099102591,0,0.0
663,664,2,0.0025027488288305324,0,0.0
664,665,0,0.0,0,0.0
665,666,0,0.0,0,0.0
666,667,0,0.0,0,0.0
667,668,0,0.0,0,0.0
668,669,0,0.0,0,0.0
669,670,0,0.0,0,0.0
670,671,0,0.0,1,0.08286384976525821
671,672,7,0.008759620900906862,2,0.16572769953051641
672,673,20,0.02502748828830532,3,0.24859154929577465
673,674,24,0.030032985945966387,4,0.33145539906103283
674,675,28,0.03503848360362745,5,0.41431924882629106
675,676,28,0.03503848360362745,5,0.41431924882629106
676,677,34,0.04254673009011905,5,0.41431924882629106
677,678,34,0.04254673009011905,5,0.41431924882629106
678,679,35,0.043798104504534315,5,0.41431924882629106
679,680,35,0.043798104504534315,5,0.41431924882629106
680,681,35,0.043798104504534315,5,0.41431924882629106
681,682,36,0.04504947891894958,5,0.41431924882629106
682,683,36,0.04504947891894958,5,0.41431924882629106
683,684,36,0.04504947891894958,5,0.41431924882629106
684,685,36,0.04504947891894958,5,0.41431924882629106
685,686,43,0.053809099819856446,5,0.41431924882629106
686,687,45,0.05631184864868698,5,0.41431924882629106
687,688,45,0.05631184864868698,5,0.41431924882629106
688,689,51,0.06382009513517857,5,0.41431924882629106
689,690,54,0.06757421837842437,5,0.41431924882629106
690,691,54,0.06757421837842437,5,0.41431924882629106
691,692,54,0.06757421837842437,5,0.41431924882629106
692,693,54,0.06757421837842437,5,0.41431924882629106
693,694,54,0.06757421837842437,5,0.41431924882629106
694,695,58,0.07257971603608543,5,0.41431924882629106
695,696,62,0.0775852136937465,5,0.41431924882629106
696,697,62,0.0775852136937465,5,0.41431924882629106
697,698,63,0.07883658810816177,5,0.41431924882629106
698,699,63,0.07883658810816177,5,0.41431924882629106
699,700,63,0.07883658810816177,5,0.41431924882629106
700,701,41,0.05130635099102591,4,0.33145539906103283
701,702,40,0.05005497657661064,3,0.24859154929577465
702,703,38,0.04755222774778011,2,0.16572769953051641
703,704,35,0.043798104504534315,1,0.08286384976525821
704,705,35,0.043798104504534315,0,0.0
705,706,29,0.036289858018042714,0,0.0
706,707,29,0.036289858018042714,0,0.0
707,708,28,0.03503848360362745,0,0.0
708,709,28,0.03503848360362745,0,0.0
709,710,28,0.03503848360362745,0,0.0
710,711,27,0.03378710918921218,0,0.0
711,712,27,0.03378710918921218,0,0.0
712,713,30,0.03754123243245799,0,0.0
713,714,176,0.22024189693708685,0,0.0
714,715,170,0.21273365045059525,1,0.08286384976525821
715,716,175,0.21899052252267157,2,0.16572769953051641
716,717,192,0.2402638875677311,3,0.24859154929577465
717,718,187,0.23400701549565475,4,0.33145539906103283
718,719,192,0.2402638875677311,5,0.41431924882629106
719,720,232,0.2903188641443417,6,0.4971830985915493
720,721,233,0.291570238558757,7,0.5800469483568075
721,722,258,0.32285459891913865,8,0.6629107981220657
722,723,290,0.3628985801804272,9,0.745774647887324
723,724,292,0.3654013290092577,10,0.8286384976525821
724,725,306,0.38292057081107145,11,0.9115023474178403
725,726,323,0.40419393585613095,12,0.9943661971830986
726,727,323,0.40419393585613095,13,1.077230046948357
727,728,334,0.4179590544146989,14,1.160093896713615
728,729,346,0.43297554738768207,15,1.2429577464788732
729,730,350,0.43798104504534313,16,1.3258215962441313
730,731,353,0.44173516828858894,17,1.4086854460093896
731,732,373,0.46676265657689425,18,1.491549295774648
732,733,383,0.47927640072104694,19,1.574413145539906
733,734,388,0.48553327279312325,20,1.6572769953051643
734,735,429,0.5368396237841492,21,1.7401408450704225
735,736,433,0.5418451214418102,22,1.8230046948356806
736,737,479,0.5994083445049124,23,1.905868544600939
737,738,566,0.7082779185590407,24,1.9887323943661972
738,739,576,0.7207916627031933,25,2.0715962441314555
739,740,602,0.7533273974779902,26,2.154460093896714
740,741,629,0.7871145066672024,27,2.2373239436619716
741,742,633,0.7921200043248634,27,2.2373239436619716
742,743,500,0.625687207207633,27,2.2373239436619716
743,744,507,0.6344468281085399,27,2.2373239436619716
744,745,508,0.6356982025229552,26,2.154460093896714
745,746,493,0.6169275863067262,25,2.0715962441314555
746,747,515,0.644457823423862,24,1.9887323943661972
747,748,519,0.6494633210815232,24,1.9887323943661972
748,749,482,0.6031624677481583,24,1.9887323943661972
749,750,496,0.620681709549972,24,1.9887323943661972
750,751,557,0.6970155488293033,24,1.9887323943661972
751,752,613,0.7670925160365581,24,1.9887323943661972
752,753,849,1.062416877838561,24,1.9887323943661972
753,754,889,1.1124718544151715,24,1.9887323943661972
754,755,948,1.1863029448656723,24,1.9887323943661972
755,756,980,1.2263469261269608,24,1.9887323943661972
756,757,1004,1.256379912072927,24,1.9887323943661972
757,758,1043,1.3051835142351225,24,1.9887323943661972
758,759,1063,1.330211002523428,24,1.9887323943661972
759,760,1064,1.331462376937843,24,1.9887323943661972
760,761,1060,1.326456879280182,24,1.9887323943661972
761,762,1081,1.3527357419829027,24,1.9887323943661972
762,763,1076,1.3464788699108263,24,1.9887323943661972
763,764,1046,1.3089376374783683,24,1.9887323943661972
764,765,1080,1.3514843675684873,24,1.9887323943661972
765,766,1040,1.3014293909918768,24,1.9887323943661972
766,767,939,1.175040575135935,24,1.9887323943661972
767,768,1020,1.2764019027035713,24,1.9887323943661972
768,769,1007,1.260134035316173,24,1.9887323943661972
769,770,1019,1.2751505282891562,24,1.9887323943661972
770,771,1063,1.330211002523428,24,1.9887323943661972
771,772,1062,1.3289596281090126,25,2.0715962441314555
772,773,1071,1.34022199783875,26,2.154460093896714
773,774,1255,1.570474890091159,27,2.2373239436619716
774,775,1250,1.5642180180190826,28,2.32018779342723
775,776,1239,1.5504528994605147,29,2.403051643192488
776,777,1283,1.6055133736947864,30,2.4859154929577465
777,778,1282,1.6042619992803713,30,2.4859154929577465
778,779,1215,1.5204199135145484,30,2.4859154929577465
779,780,1501,1.8783129960373144,30,2.4859154929577465
780,781,1421,1.7782030428840931,30,2.4859154929577465
781,782,1206,1.509157543784811,30,2.4859154929577465
782,783,1199,1.5003979228839042,30,2.4859154929577465
783,784,1164,1.4565998183793698,30,2.4859154929577465
784,785,1126,1.4090475906315896,30,2.4859154929577465
785,786,1445,1.8082360288300596,30,2.4859154929577465
786,787,1441,1.8032305311723984,30,2.4859154929577465
787,788,1431,1.7907167870282459,30,2.4859154929577465
788,789,1436,1.7969736591003223,30,2.4859154929577465
789,790,1444,1.8069846544156443,30,2.4859154929577465
790,791,1629,2.0384889210824686,30,2.4859154929577465
791,792,1642,2.054756788469867,30,2.4859154929577465
792,793,1729,2.163626362523995,30,2.4859154929577465
793,794,1709,2.1385988742356896,30,2.4859154929577465
794,795,1894,2.370103140902514,30,2.4859154929577465
795,796,1915,2.396382003605235,30,2.4859154929577465
796,797,1885,2.3588407711727766,30,2.4859154929577465
797,798,1888,2.362594894416022,30,2.4859154929577465
798,799,1888,2.362594894416022,29,2.403051643192488
799,800,1868,2.337567406127717,28,2.32018779342723
800,801,1871,2.341321529370963,27,2.2373239436619716
801,802,1871,2.341321529370963,26,2.154460093896714
802,803,1690,2.1148227603618,25,2.0715962441314555
803,804,1692,2.1173255091906302,24,1.9887323943661972
804,805,1691,2.116074134776215,23,1.905868544600939
805,806,1978,2.4752185917133964,22,1.8230046948356806
806,807,1996,2.497743331172871,21,1.7401408450704225
807,808,2008,2.512759824145854,20,1.6572769953051643
808,809,1705,2.1335933765780286,19,1.574413145539906
809,810,1714,2.144855746307766,18,1.491549295774648
810,811,1696,2.1223310068482912,17,1.4086854460093896
811,812,1647,2.0610136605419433,16,1.3258215962441313
812,813,1648,2.0622650349563587,15,1.2429577464788732
813,814,1622,2.0297293001815615,14,1.160093896713615
814,815,1293,1.6180271178389392,13,1.077230046948357
815,816,1260,1.5767317621632353,12,0.9943661971830986
816,817,1252,1.5667207668479133,11,0.9115023474178403
817,818,1231,1.5404419041451927,10,0.8286384976525821
818,819,1213,1.517917164685718,9,0.745774647887324
819,820,1007,1.260134035316173,8,0.6629107981220657
820,821,911,1.1400020915323075,7,0.5800469483568075
821,822,887,1.109969105586341,6,0.4971830985915493
822,823,873,1.0924498637845272,5,0.41431924882629106
823,824,676,0.8459291041447199,4,0.33145539906103283
824,825,657,0.8221529902708299,3,0.24859154929577465
825,826,594,0.743316402162668,2,0.16572769953051641
826,827,573,0.7170375394599475,1,0.08286384976525821
827,828,566,0.7082779185590407,0,0.0
828,829,542,0.6782449326130743,0,0.0
829,830,523,0.6544688187391842,0,0.0
830,831,524,0.6557201931535994,0,0.0
831,832,517,0.6469605722526925,0,0.0
832,833,480,0.6006597189193278,0,0.0
833,834,468,0.5856432259463445,0,0.0
834,835,148,0.18520341333345938,0,0.0
835,836,122,0.15266767855866248,0,0.0
836,837,99,0.12388606702711134,0,0.0
837,838,72,0.09009895783789916,0,0.0
838,839,50,0.0625687207207633,0,0.0
839,840,48,0.06006597189193277,0,0.0
840,841,44,0.05506047423427171,0,0.0
841,842,36,0.04504947891894958,0,0.0
842,843,44,0.05506047423427171,0,0.0
843,844,46,0.05756322306310224,0,0.0
844,845,70,0.08759620900906863,0,0.0
845,846,73,0.09135033225231443,0,0.0
846,847,73,0.09135033225231443,0,0.0
847,848,75,0.09385308108114496,0,0.0
848,849,75,0.09385308108114496,0,0.0
849,850,75,0.09385308108114496,0,0.0
850,851,79,0.09885857873880602,0,0.0
851,852,84,0.10511545081088236,0,0.0
852,853,75,0.09385308108114496,0,0.0
853,854,76,0.09510445549556022,0,0.0
854,855,87,0.10886957405412816,0,0.0
855,856,91,0.11387507171178922,0,0.0
856,857,93,0.11637782054061975,0,0.0
857,858,93,0.11637782054061975,0,0.0
858,859,93,0.11637782054061975,0,0.0
859,860,77,0.09635582990997549,0,0.0
860,861,77,0.09635582990997549,0,0.0
861,862,77,0.09635582990997549,0,0.0
862,863,75,0.09385308108114496,0,0.0
863,864,74,0.09260170666672969,0,0.0
864,865,71,0.0888475834234839,0,0.0
865,866,72,0.09009895783789916,0,0.0
866,867,73,0.09135033225231443,0,0.0
867,868,74,0.09260170666672969,0,0.0
868,869,73,0.09135033225231443,0,0.0
869,870,74,0.09260170666672969,0,0.0
870,871,74,0.09260170666672969,0,0.0
871,872,63,0.07883658810816177,0,0.0
872,873,62,0.0775852136937465,0,0.0
873,874,40,0.05005497657661064,0,0.0
874,875,38,0.04755222774778011,0,0.0
875,876,39,0.04880360216219538,0,0.0
876,877,38,0.04755222774778011,0,0.0
877,878,40,0.05005497657661064,0,0.0
878,879,40,0.05005497657661064,0,0.0
879,880,34,0.04254673009011905,0,0.0
880,881,29,0.036289858018042714,0,0.0
881,882,29,0.036289858018042714,0,0.0
882,883,28,0.03503848360362745,0,0.0
883,884,16,0.02002199063064426,0,0.0
884,885,13,0.01626786738739846,0,0.0
885,886,11,0.013765118558567928,0,0.0
886,887,11,0.013765118558567928,0,0.0
887,888,11,0.013765118558567928,0,0.0
888,889,11,0.013765118558567928,0,0.0
889,890,22,0.027530237117135856,0,0.0
890,891,22,0.027530237117135856,0,0.0
891,892,22,0.027530237117135856,0,0.0
892,893,22,0.027530237117135856,0,0.0
893,894,22,0.027530237117135856,0,0.0
894,895,21,0.02627886270272059,0,0.0
895,896,19,0.023776113873890056,0,0.0
896,897,22,0.027530237117135856,0,0.0
897,898,22,0.027530237117135856,0,0.0
898,899,36,0.04504947891894958,0,0.0
899,900,45,0.05631184864868698,0,0.0
900,901,45,0.05631184864868698,0,0.0
901,902,42,0.05255772540544118,0,0.0
902,903,43,0.053809099819856446,0,0.0
903,904,46,0.05756322306310224,0,0.0
904,905,46,0.05756322306310224,0,0.0
905,906,47,0.05881459747751751,0,0.0
906,907,45,0.05631184864868698,0,0.0
907,908,45,0.05631184864868698,0,0.0
908,909,51,0.06382009513517857,0,0.0
909,910,54,0.06757421837842437,0,0.0
910,911,55,0.06882559279283963,0,0.0
911,912,56,0.0700769672072549,0,0.0
912,913,57,0.07132834162167016,0,0.0
913,914,58,0.07257971603608543,0,0.0
914,915,69,0.08634483459465336,0,0.0
915,916,69,0.08634483459465336,0,0.0
916,917,73,0.09135033225231443,0,0.0
917,918,73,0.09135033225231443,0,0.0
918,919,62,0.0775852136937465,0,0.0
919,920,61,0.07633383927933124,0,0.0
920,921,61,0.07633383927933124,0,0.0
921,922,61,0.07633383927933124,0,0.0
922,923,61,0.07633383927933124,0,0.0
923,924,61,0.07633383927933124,0,0.0
924,925,61,0.07633383927933124,0,0.0
925,926,58,0.07257971603608543,0,0.0
926,927,60,0.07508246486491597,0,0.0
927,928,46,0.05756322306310224,0,0.0
928,929,40,0.05005497657661064,0,0.0
929,930,50,0.0625687207207633,0,0.0
930,931,50,0.0625687207207633,0,0.0
931,932,50,0.0625687207207633,0,0.0
932,933,47,0.05881459747751751,0,0.0
933,934,47,0.05881459747751751,0,0.0
934,935,47,0.05881459747751751,0,0.0
935,936,48,0.06006597189193277,0,0.0
936,937,48,0.06006597189193277,0,0.0
937,938,42,0.05255772540544118,0,0.0
938,939,39,0.04880360216219538,0,0.0
939,940,42,0.05255772540544118,0,0.0
940,941,41,0.05130635099102591,0,0.0
941,942,40,0.05005497657661064,0,0.0
942,943,47,0.05881459747751751,0,0.0
943,944,46,0.05756322306310224,0,0.0
944,945,46,0.05756322306310224,0,0.0
945,946,44,0.05506047423427171,0,0.0
946,947,45,0.05631184864868698,0,0.0
947,948,56,0.0700769672072549,0,0.0
948,949,58,0.07257971603608543,0,0.0
949,950,58,0.07257971603608543,0,0.0
950,951,58,0.07257971603608543,0,0.0
951,952,58,0.07257971603608543,0,0.0
952,953,58,0.07257971603608543,0,0.0
953,954,65,0.0813393369369923,0,0.0
954,955,64,0.08008796252257704,0,0.0
955,956,60,0.07508246486491597,0,0.0
956,957,60,0.07508246486491597,0,0.0
957,958,63,0.07883658810816177,0,0.0
958,959,55,0.06882559279283963,0,0.0
959,960,55,0.06882559279283963,0,0.0
960,961,53,0.0663228439640091,0,0.0
961,962,53,0.0663228439640091,0,0.0
962,963,53,0.0663228439640091,0,0.0
963,964,53,0.0663228439640091,0,0.0
964,965,53,0.0663228439640091,0,0.0
965,966,61,0.07633383927933124,0,0.0
966,967,70,0.08759620900906863,0,0.0
967,968,70,0.08759620900906863,0,0.0
968,969,97,0.12138331819828081,0,0.0
969,970,107,0.13389706234243348,0,0.0
970,971,112,0.1401539344145098,0,0.0
971,972,217,0.2715482479281128,0,0.0
972,973,218,0.272799622342528,0,0.0
973,974,248,0.310340854774986,0,0.0
974,975,252,0.3153463524326471,0,0.0
975,976,252,0.3153463524326471,1,0.08286384976525821
976,977,252,0.3153463524326471,2,0.16572769953051641
977,978,285,0.35664170810835083,3,0.24859154929577465
978,979,312,0.390428817297563,4,0.33145539906103283
979,980,321,0.40169118702730044,5,0.41431924882629106
980,981,489,0.6119220886490652,6,0.4971830985915493
981,982,495,0.6194303351355567,6,0.4971830985915493
982,983,490,0.6131734630634804,6,0.4971830985915493
983,984,493,0.6169275863067262,6,0.4971830985915493
984,985,498,0.6231844583788025,6,0.4971830985915493
985,986,507,0.6344468281085399,6,0.4971830985915493
986,987,508,0.6356982025229552,6,0.4971830985915493
987,988,516,0.6457091978382773,6,0.4971830985915493
988,989,629,0.7871145066672024,6,0.4971830985915493
989,990,651,0.8146447437843383,6,0.4971830985915493
990,991,680,0.850934601802381,6,0.4971830985915493
991,992,961,1.2025708122530707,6,0.4971830985915493
992,993,963,1.2050735610819012,6,0.4971830985915493
993,994,972,1.2163359308116386,6,0.4971830985915493
994,995,961,1.2025708122530707,6,0.4971830985915493
995,996,958,1.1988166890098249,6,0.4971830985915493
996,997,953,1.1925598169377487,6,0.4971830985915493
997,998,917,1.147510338018799,6,0.4971830985915493
998,999,916,1.1462589636043838,6,0.4971830985915493
999,1000,904,1.1312424706314006,6,0.4971830985915493
1000,1001,800,1.0010995315322129,6,0.4971830985915493
1001,1002,806,1.0086077780187046,6,0.4971830985915493
1002,1003,775,0.9698151711718312,6,0.4971830985915493
1003,1004,799,0.9998481571177976,6,0.4971830985915493
1004,1005,807,1.0098591524331197,6,0.4971830985915493
1005,1006,786,0.9835802897303991,5,0.41431924882629106
1006,1007,733,0.9172574457663901,4,0.33145539906103283
1007,1008,728,0.9110005736943138,3,0.24859154929577465
1008,1009,718,0.8984868295501611,2,0.16572769953051641
1009,1010,559,0.6995182976581338,1,0.08286384976525821
1010,1011,557,0.6970155488293033,0,0.0
1011,1012,554,0.6932614255860574,0,0.0
1012,1013,550,0.6882559279283964,0,0.0
1013,1014,547,0.6845018046851505,0,0.0
1014,1015,532,0.6657311884689215,0,0.0
1015,1016,534,0.6682339372977522,0,0.0
1016,1017,534,0.6682339372977522,0,0.0
1017,1018,427,0.5343368749553187,0,0.0
1018,1019,398,0.49804701693727593,0,0.0
1019,1020,365,0.45675166126157213,0,0.0
1020,1021,103,0.12889156468477242,0,0.0
1021,1022,98,0.12263469261269608,0,0.0
1022,1023,90,0.11262369729737395,0,0.0
1023,1024,88,0.11012094846854342,0,0.0
1024,1025,87,0.10886957405412816,0,0.0
1025,1026,88,0.11012094846854342,0,0.0
1026,1027,87,0.10886957405412816,0,0.0
1027,1028,87,0.10886957405412816,0,0.0
1028,1029,84,0.10511545081088236,0,0.0
1029,1030,74,0.09260170666672969,0,0.0
1030,1031,68,0.0850934601802381,0,0.0
1031,1032,68,0.0850934601802381,0,0.0
1032,1033,38,0.04755222774778011,0,0.0
1033,1034,29,0.036289858018042714,0,0.0
1034,1035,29,0.036289858018042714,0,0.0
1035,1036,26,0.03253573477479692,0,0.0
1036,1037,26,0.03253573477479692,0,0.0
1037,1038,26,0.03253573477479692,0,0.0
1038,1039,26,0.03253573477479692,0,0.0
1039,1040,26,0.03253573477479692,0,0.0
1040,1041,26,0.03253573477479692,0,0.0
1041,1042,25,0.03128436036038165,0,0.0
1042,1043,25,0.03128436036038165,0,0.0
1043,1044,25,0.03128436036038165,0,0.0
1044,1045,14,0.017519241801813724,0,0.0
1045,1046,3,0.0037541232432457983,0,0.0
1046,1047,1,0.0012513744144152662,0,0.0
1047,1048,1,0.0012513744144152662,0,0.0
1048,1049,1,0.0012513744144152662,0,0.0
1049,1050,1,0.0012513744144152662,0,0.0
1050,1051,1,0.0012513744144152662,0,0.0
1051,1052,1,0.0012513744144152662,0,0.0
1052,1053,1,0.0012513744144152662,0,0.0
1053,1054,1,0.0012513744144152662,0,0.0
1054,1055,0,0.0,0,0.0
1055,1056,0,0.0,0,0.0
1056,1057,0,0.0,0,0.0
1057,1058,0,0.0,0,0.0
1058,1059,0,0.0,0,0.0
1059,1060,0,0.0,0,0.0
1060,1061,0,0.0,0,0.0
1061,1062,0,0.0,0,0.0
1062,1063,0,0.0,0,0.0
1063,1064,0,0.0,0,0.0
1064,1065,0,0.0,0,0.0
1065,1066,0,0.0,0,0.0
1066,1067,0,0.0,0,0.0
1067,1068,0,0.0,0,0.0
1068,1069,0,0.0,0,0.0
1069,1070,0,0.0,0,0.0
1070,1071,0,0.0,0,0.0
1071,1072,0,0.0,0,0.0
1072,1073,0,0.0,0,0.0
1073,1074,0,0.0,0,0.0
1074,1075,0,0.0,0,0.0
1075,1076,0,0.0,0,0.0
1076,1077,0,0.0,0,0.0
1077,1078,0,0.0,0,0.0
1078,1079,3,0.0037541232432457983,0,0.0
1079,1080,9,0.011262369729737395,0,0.0
1080,1081,9,0.011262369729737395,0,0.0
1081,1082,10,0.01251374414415266,0,0.0
1082,1083,15,0.018770616216228993,0,0.0
1083,1084,19,0.023776113873890056,0,0.0
1084,1085,23,0.02878161153155112,0,0.0
1085,1086,27,0.03378710918921218,0,0.0
1086,1087,28,0.03503848360362745,0,0.0
1087,1088,29,0.036289858018042714,0,0.0
1088,1089,29,0.036289858018042714,0,0.0
1089,1090,29,0.036289858018042714,0,0.0
1090,1091,29,0.036289858018042714,0,0.0
1091,1092,31,0.03879260684687325,0,0.0
1092,1093,32,0.04004398126128852,0,0.0
1093,1094,32,0.04004398126128852,0,0.0
1094,1095,32,0.04004398126128852,0,0.0
1095,1096,33,0.04129535567570378,0,0.0
1096,1097,34,0.04254673009011905,0,0.0
1097,1098,35,0.043798104504534315,0,0.0
1098,1099,36,0.04504947891894958,0,0.0
1099,1100,37,0.046300853333364846,0,0.0
1100,1101,37,0.046300853333364846,0,0.0
1101,1102,37,0.046300853333364846,0,0.0
1102,1103,37,0.046300853333364846,0,0.0
1103,1104,37,0.046300853333364846,0,0.0
1104,1105,37,0.046300853333364846,0,0.0
1105,1106,37,0.046300853333364846,0,0.0
1106,1107,37,0.046300853333364846,0,0.0
1107,1108,33,0.04129535567570378,0,0.0
1108,1109,27,0.03378710918921218,0,0.0
1109,1110,27,0.03378710918921218,0,0.0
1110,1111,27,0.03378710918921218,0,0.0
1111,1112,20,0.02502748828830532,0,0.0
1112,1113,17,0.021273365045059524,0,0.0
1113,1114,13,0.01626786738739846,0,0.0
1114,1115,9,0.011262369729737395,0,0.0
1115,1116,9,0.011262369729737395,0,0.0
1116,1117,8,0.01001099531532213,0,0.0
1117,1118,8,0.01001099531532213,0,0.0
1118,1119,8,0.01001099531532213,0,0.0
1119,1120,8,0.01001099531532213,0,0.0
1120,1121,6,0.007508246486491597,0,0.0
1121,1122,5,0.00625687207207633,0,0.0
1122,1123,5,0.00625687207207633,0,0.0
1123,1124,4,0.005005497657661065,0,0.0
1124,1125,7,0.008759620900906862,0,0.0
1125,1126,6,0.007508246486491597,0,0.0
1126,1127,5,0.00625687207207633,0,0.0
1127,1128,5,0.00625687207207633,0,0.0
1128,1129,6,0.007508246486491597,0,0.0
1129,1130,6,0.007508246486491597,0,0.0
1130,1131,6,0.007508246486491597,0,0.0
1131,1132,7,0.008759620900906862,0,0.0
1132,1133,7,0.008759620900906862,0,0.0
1133,1134,8,0.01001099531532213,0,0.0
1134,1135,8,0.01001099531532213,0,0.0
1135,1136,10,0.01251374414415266,0,0.0
1136,1137,15,0.018770616216228993,0,0.0
1137,1138,15,0.018770616216228993,0,0.0
1138,1139,15,0.018770616216228993,0,0.0
1139,1140,16,0.02002199063064426,0,0.0
1140,1141,16,0.02002199063064426,0,0.0
1141,1142,16,0.02002199063064426,0,0.0
1142,1143,16,0.02002199063064426,0,0.0
1143,1144,16,0.02002199063064426,0,0.0
1144,1145,61,0.07633383927933124,0,0.0
1145,1146,70,0.08759620900906863,0,0.0
1146,1147,73,0.09135033225231443,0,0.0
1147,1148,84,0.10511545081088236,0,0.0
1148,1149,85,0.10636682522529763,0,0.0
1149,1150,109,0.136399811171264,0,0.0
1150,1151,114,0.14265668324334033,0,0.0
1151,1152,115,0.1439080576577556,0,0.0
1152,1153,116,0.14515943207217086,0,0.0
1153,1154,116,0.14515943207217086,0,0.0
1154,1155,145,0.1814492900902136,0,0.0
1155,1156,145,0.1814492900902136,1,0.08286384976525821
1156,1157,149,0.18645478774787466,2,0.16572769953051641
